date,value
2010-01-01,302325.0
2010-02-01,302310.0
2010-03-01,309525.0
2010-04-01,312143.0
2010-05-01,309158.0
2010-06-01,308588.0
2010-07-01,309543.0
2010-08-01,310761.0
2010-09-01,313785.0
2010-10-01,317699.0
2010-11-01,320695.0
2010-12-01,323421.0
2011-01-01,325674.0
2011-02-01,328049.0
2011-03-01,331161.0
2011-04-01,333189.0
2011-05-01,332409.0
2011-06-01,335108.0
2011-07-01,334922.0
2011-08-01,335163.0
2011-09-01,339011.0
2011-10-01,341058.0
2011-11-01,342214.0
2011-12-01,343093.0
2012-01-01,345656.0
2012-02-01,350345.0
2012-03-01,351748.0
2012-04-01,349722.0
2012-05-01,349064.0
2012-06-01,345339.0
2012-07-01,346936.0
2012-08-01,351782.0
2012-09-01,354575.0
2012-10-01,354747.0
2012-11-01,356158.0
2012-12-01,357519.0
2013-01-01,360257.0
2013-02-01,365227.0
2013-03-01,362148.0
2013-04-01,360499.0
2013-05-01,362842.0
2013-06-01,364181.0
2013-07-01,366243.0
2013-08-01,365543.0
2013-09-01,365668.0
2013-10-01,366444.0
2013-11-01,366868.0
2013-12-01,369499.0
2014-01-01,366684.0
2014-02-01,371335.0
2014-03-01,375285.0
2014-04-01,379432.0
2014-05-01,379787.0
2014-06-01,380618.0
2014-07-01,381045.0
2014-08-01,384017.0
2014-09-01,382277.0
2014-10-01,383323.0
2014-11-01,384459.0
2014-12-01,380682.0
2015-01-01,378518.0
2015-02-01,377594.0
2015-03-01,383681.0
2015-04-01,383893.0
2015-05-01,387155.0
2015-06-01,387199.0
2015-07-01,390953.0
2015-08-01,390570.0
2015-09-01,388551.0
2015-10-01,387066.0
2015-11-01,388530.0
2015-12-01,389551.0
2016-01-01,387483.0
2016-02-01,390029.0
2016-03-01,388998.0
2016-04-01,391112.0
2016-05-01,392299.0
2016-06-01,397113.0
2016-07-01,396545.0
2016-08-01,396293.0
2016-09-01,398797.0
2016-10-01,399637.0
2016-11-01,398680.0
2016-12-01,405114.0
2017-01-01,408269.0
2017-02-01,408155.0
2017-03-01,407630.0
2017-04-01,409134.0
2017-05-01,406609.0
2017-06-01,409067.0
2017-07-01,409113.0
2017-08-01,409606.0
2017-09-01,419021.0
2017-10-01,418999.0
2017-11-01,423224.0
2017-12-01,425545.0
2018-01-01,423202.0
2018-02-01,425507.0
2018-03-01,425087.0
2018-04-01,425899.0
2018-05-01,432340.0
2018-06-01,430008.0
2018-07-01,432070.0
2018-08-01,432031.0
2018-09-01,431438.0
2018-10-01,435894.0
2018-11-01,438612.0
2018-12-01,428932.0
2019-01-01,430246.0
2019-02-01,431194.0
2019-03-01,438196.0
2019-04-01,437735.0
2019-05-01,442514.0
2019-06-01,442116.0
2019-07-01,445304.0
2019-08-01,448519.0
2019-09-01,444555.0
2019-10-01,445627.0
2019-11-01,449040.0
2019-12-01,449643.0
2020-01-01,447774.0
2020-02-01,447972.0
2020-03-01,420954.0
2020-04-01,370296.0
2020-05-01,437957.0
2020-06-01,465800.0
2020-07-01,471873.0
2020-08-01,473696.0
2020-09-01,482702.0
2020-10-01,480763.0
2020-11-01,478079.0
2020-12-01,485949.0
2021-01-01,501604.0
2021-02-01,488805.0
2021-03-01,539607.0
2021-04-01,542199.0
2021-05-01,536589.0
2021-06-01,540152.0
2021-07-01,528600.0
2021-08-01,532477.0
2021-09-01,536651.0
2021-10-01,545361.0
2021-11-01,551082.0
2021-12-01,547277.0
2022-01-01,560257.0
2022-02-01,563777.0
2022-03-01,574485.0
2022-04-01,580943.0
2022-05-01,579844.0
2022-06-01,585556.0
2022-07-01,579267.0
2022-08-01,581196.0
2022-09-01,579446.0
2022-10-01,585006.0
2022-11-01,576356.0
2022-12-01,569119.0
2023-01-01,591964.0
2023-02-01,586165.0
2023-03-01,578812.0
2023-04-01,583874.0
2023-05-01,586286.0
2023-06-01,588670.0
2023-07-01,589257.0
2023-08-01,595191.0
2023-09-01,598956.0
2023-10-01,595517.0
2023-11-01,593567.0
2023-12-01,594256.0
2024-01-01,588944.0
2024-02-01,593206.0
2024-03-01,595969.0
2024-04-01,595676.0
2024-05-01,600372.0
2024-06-01,599979.0
2024-07-01,605814.0
2024-08-01,603601.0
2024-09-01,608774.0
2024-10-01,612772.0
2024-11-01,616344.0
2024-12-01,621713.0
2025-01-01,615145.0
2025-02-01,616636.0
2025-03-01,625525.0
2025-04-01,623521.0
2025-05-01,618037.0
2025-06-01,624146.0
2025-07-01,628747.0
2025-08-01,632149.0
2025-09-01,632395.0
2025-10-01,631346.0
2025-11-01,634477.0
2025-12-01,634830.0
2026-01-01,634949.0
2026-02-01,639691.0
2026-03-01,651843.0
